Id	Date	Quantity	NetAmount	Client	Currency
16612313	2014-02-15	1	663.22	TYJ	MXN
16612313	2014-02-20	1	43.98	ULT	USD
16612313	2014-02-26	1	43.98	OYL	USD
16612313	2014-02-26	1	60.25	TRY	CAD
16612313	2014-03-03	1	43.98	SXX	USD
16612313	2014-03-03	1	43.98	MYT	USD
16612313	2014-03-12	1	43.98	JIU	USD
16612313	2014-03-13	1	43.98	XGE	USD
16612313	2014-03-15	1	43.98	OPM	USD
16612313	2014-03-29	1	43.98	SCZ	USD
16612313	2014-03-30	1	43.98	YJH	USD
16612313	2014-04-01	1	663.22	RTY	MXN
16612313	2014-04-05	1	40.02	TYU	EUR
16612313	2014-04-06	1	60.25	IML	CAD
16612313	2014-04-09	1	28.59	ZED	GBP
16612313	2014-04-10	1	43.98	UYJ	USD
16612313	2014-04-10	1	43.98	IUO	USD
16612313	2014-04-11	1	43.98	GTR	USD
16612313	2014-04-14	1	43.98	RZE	USD
16612313	2014-04-14	1	43.98	THR	USD
16612313	2014-04-19	1	43.98	IUO	USD
16612313	2014-04-24	1	335.13	ETS	GTQ
16612313	2014-04-24	1	60.25	FGY	CAD
16612313	2014-04-24	1	43.98	FCA	USD
16612313	2014-04-27	1	43.98	OMO	USD
16612313	2014-04-27	1	60.25	DYT	CAD
16612313	2014-04-27	1	43.98	JIU	USD
16612313	2014-05-11	1	43.98	SCZ	USD
16612313	2014-05-18	1	43.98	Z4H	USD
16612313	2014-05-22	1	43.98	ERG	USD
16612313	2014-05-24	1	43.98	HRY	USD
16612313	2014-05-26	1	56.29	RYH	AUD
16612313	2014-05-27	1	43.98	IKR	USD
16612313	2014-06-01	1	43.98	ERY	USD
16612313	2014-06-03	1	663.22	TYJ	MXN
16612313	2014-06-14	1	43.98	IKR	USD
16612313	2014-06-18	1	40.02	ZRT	EUR
16612313	2014-06-21	1	43.98	IUY	USD
16612313	2014-06-27	1	43.98	OMO	USD
16612313	2014-06-30	2	87.96	HRY	USD
16612313	2014-06-30	1	43.98	OPM	USD
16612313	2014-07-08	2	87.96	OYL	USD
16612313	2014-07-13	1	43.98	ILT	USD
16612313	2014-07-20	1	43.98	ULT	USD
16612313	2014-08-03	1	43.98	JIU	USD
16612313	2014-08-04	1	43.98	OMO	USD
16612313	2014-08-13	1	43.98	HRY	USD
16612313	2014-08-22	1	43.98	HRY	USD
16612313	2014-08-23	1	43.98	YJH	USD
16612313	2014-08-25	1	43.98	OPM	USD
16612313	2014-08-27	1	43.98	IUO	USD
16612313	2014-08-30	1	43.98	UIL	USD
16612313	2014-08-31	1	60.25	SD	CAD
16612313	2014-08-31	2	87.96	IUY	USD
16612313	2014-09-04	1	43.98	AZE	USD
16612313	2014-09-06	1	43.98	UIL	USD
16612313	2014-09-07	1	663.22	RTY	MXN
16612313	2014-09-10	1	43.98	IUY	USD
16612313	2014-09-13	2	87.96	UYJ	USD
16612313	2014-09-21	1	43.98	JIU	USD
16612313	2014-09-25	5	219.9	AER	USD
16612313	2014-09-28	1	43.98	SCZ	USD
16612313	2014-10-04	1	43.98	HRY	USD
16612313	2014-10-06	1	43.98	THR	USD
16612313	2014-10-08	2	87.96	LTU	USD
16612313	2014-10-10	1	60.25	TRY	CAD
16612313	2014-10-16	1	43.98	OYL	USD
16612313	2014-10-18	1	60.25	FGY	CAD
16612313	2014-10-19	1	43.98	FCA	USD
16612313	2014-10-24	1	43.98	GTR	USD
16612313	2014-10-26	1	43.98	YUM	USD
16612313	2014-10-26	1	43.98	GTR	USD
16612313	2014-10-31	1	43.98	YJH	USD
16612313	2014-11-02	1	60.25	FGY	CAD
16612313	2014-11-05	1	43.98	JIU	USD
16612313	2014-11-09	1	43.98	LTU	USD
16612313	2014-11-24	1	43.98	LTU	USD
16612313	2014-12-01	1	43.98	HRY	USD
16612313	2014-12-04	1	43.98	ERG	USD
16612313	2014-12-07	1	43.98	OPM	USD
16612313	2014-12-20	1	43.98	IUO	USD
16612313	2014-12-21	1	43.98	HZ4	USD
16612313	2014-12-25	1	43.98	IUO	USD
16612313	2014-12-25	2	120.51	SD	CAD
16612313	2014-12-26	1	43.98	RER	USD
16612313	2014-12-26	1	28.59	YRT	GBP
16612313	2014-12-27	1	40.02	TYU	EUR
16612313	2014-12-27	1	43.98	UIL	USD
16612313	2014-12-28	1	43.98	SCZ	USD
16612313	2014-12-28	1	43.98	LUT	USD
16612313	2014-12-29	1	43.98	RTJ	USD
16612313	2015-01-01	1	43.98	HRY	USD
16612313	2015-01-01	1	40.02	FTY	EUR
16612313	2015-01-03	1	43.98	AER	USD
16612313	2015-01-03	1	43.98	SXX	USD
16612313	2015-01-04	1	43.98	JIU	USD
16612313	2015-01-04	1	60.25	SD	CAD
16612313	2015-01-04	1	43.98	GTR	USD
16612313	2015-01-04	1	43.98	RGE	USD
16612313	2015-01-05	1	43.98	GTR	USD
16612313	2015-01-05	1	60.25	UKU	CAD
16612313	2015-01-05	1	43.98	XGE	USD
16612313	2015-01-05	1	43.98	FCA	USD
16612313	2015-01-05	1	43.98	THR	USD
16612313	2015-01-07	1	43.98	SCZ	USD
16612313	2015-01-08	1	43.98	ZRE	USD
16612313	2015-01-16	1	60.25	DYT	CAD
16612313	2015-01-25	1	43.98	ZAF	USD
16612313	2015-01-25	1	60.25	YUI	CAD
16612313	2015-01-27	1	43.98	ZRE	USD
16612313	2015-02-01	1	43.98	ZRE	USD
16612313	2015-02-05	1	663.22	RTY	MXN
16612313	2015-02-06	1	43.98	ERY	USD
16612313	2015-02-07	1	40.02	ERT	EUR
16612313	2015-02-11	1	43.98	AER	USD
16612313	2015-02-25	1	43.98	RZE	USD
16612313	2015-02-28	1	43.98	THR	USD
16612313	2015-03-01	1	43.98	ILT	USD
16615933	2013-08-04	1	20.98	SXX	USD
16615933	2013-08-06	1	19.09	TYU	EUR
16615933	2013-08-12	1	20.98	OYL	USD
16615933	2013-08-13	1	20.98	RVT	USD
16615933	2013-08-23	1	28.74	TRY	CAD
16615933	2013-08-24	1	20.98	AER	USD
16615933	2013-08-25	1	28.74	ULY	CAD
16615933	2013-08-28	1	316.38	RTN	MXN
16615933	2013-09-01	1	20.98	JIU	USD
16615933	2013-09-08	1	20.98	UIL	USD
16615933	2013-09-23	1	28.74	TRY	CAD
16615933	2013-09-26	1	20.98	HRY	USD
16615933	2013-10-19	1	20.98	LUT	USD
16615933	2013-10-27	1	28.74	FGY	CAD
16615933	2013-10-30	1	28.74	DYT	CAD
16615933	2013-11-08	1	28.74	UKU	CAD
16615933	2013-11-13	1	20.98	IUY	USD
16615933	2013-11-16	1	20.98	LTU	USD
16615933	2013-11-30	1	1276	ERH	RUB
16615933	2014-01-01	1	28.74	DYT	CAD
16615933	2014-01-09	1	20.98	IKR	USD
16615933	2014-01-11	1	20.98	HRY	USD
16615933	2014-01-11	1	20.98	OYL	USD
16615933	2014-01-12	1	20.98	YJH	USD
16615933	2014-01-12	1	20.98	ZRE	USD
16615933	2014-01-12	1	20.98	ERY	USD
16615933	2014-01-12	1	20.98	OPM	USD
16615933	2014-01-12	1	316.38	TYJ	MXN
16615933	2014-01-24	2	1111.94	SEG	CUP
16615933	2014-01-25	1	20.98	ULT	USD
16615933	2014-01-26	1	20.98	ERR	USD
16615933	2014-01-31	1	20.98	HRY	USD
16615933	2014-02-01	1	316.38	RTY	MXN
16615933	2014-02-05	1	20.98	HRY	USD
16615933	2014-02-09	1	20.98	YUM	USD
16615933	2014-02-09	2	41.96	SCZ	USD
16615933	2014-02-15	1	20.98	HRY	USD
16615933	2014-02-16	1	20.98	OPM	USD
16615933	2014-02-17	1	316.38	LUY	MXN
16615933	2014-02-17	1	20.98	IUO	USD
16615933	2014-03-01	1	13.64	YRT	GBP
16615933	2014-03-01	1	20.98	OPM	USD
16615933	2014-03-08	1	20.98	OPM	USD
16615933	2014-03-11	2	41.96	SCZ	USD
16615933	2014-03-15	1	316.38	VQE	MXN
16615933	2014-03-21	1	20.98	SCZ	USD
16615933	2014-03-23	1	20.98	ULT	USD
16615933	2014-05-07	1	20.98	HRY	USD
16615933	2014-05-17	1	20.98	IKR	USD
16615933	2014-05-19	1	26.85	TYN	AUD
16615933	2014-05-26	1	1276	ERH	RUB
16615933	2014-05-30	2	53.71	RYH	AUD
16615933	2014-06-04	1	20.98	RVT	USD
16615933	2014-06-08	1	20.98	OPM	USD
16615933	2014-06-16	1	316.38	LUY	MXN
16615933	2014-06-17	1	28.74	DRY	CAD
16615933	2014-06-22	1	28.74	SD	CAD
16615933	2014-06-24	1	20.98	AER	USD
16615933	2014-06-24	1	20.98	IUO	USD
16615933	2014-06-28	2	41.96	OYL	USD
16615933	2014-06-28	1	20.98	JIU	USD
16615933	2014-06-29	1	175.6	UKT	SEK
16615933	2014-07-04	1	20.98	SCZ	USD
16615933	2014-07-06	1	20.98	HRY	USD
16615933	2014-07-08	1	20.98	UIL	USD
16615933	2014-07-08	1	20.98	JIU	USD
16615933	2014-07-10	2	41.96	IUY	USD
16615933	2014-07-12	1	20.98	AER	USD
16615933	2014-07-20	1	316.38	LUY	MXN
16615933	2014-07-21	1	20.98	IUY	USD
16615933	2014-07-22	1	20.98	SCZ	USD
16615933	2014-07-28	1	159.87	ETS	GTQ
16615933	2014-07-29	1	20.98	ERY	USD
16615933	2014-08-07	2	41.96	HRY	USD
16615933	2014-08-10	1	20.98	XGE	USD
16615933	2014-08-12	1	1276	ERH	RUB
16615933	2014-08-13	1	20.98	HZ4	USD
16615933	2014-08-17	1	19.09	TYU	EUR
16615933	2014-08-22	1	20.98	THR	USD
16615933	2014-08-27	1	20.98	SCZ	USD
16615933	2014-09-01	1	20.98	LUT	USD
16615933	2014-09-01	1	20.98	LUT	USD
16615933	2014-09-07	1	20.98	AER	USD
16615933	2014-09-21	2	57.49	FGY	CAD
16615933	2014-09-23	1	28.74	UYG	CAD
16615933	2014-10-06	1	26.85	TYN	AUD
16615933	2014-10-16	1	20.98	LUT	USD
16615933	2014-10-20	1	28.74	UYG	CAD
16615933	2014-10-22	1	20.98	ILT	USD
16615933	2014-10-27	1	19.09	FTY	EUR
16615933	2014-11-05	1	20.98	HRY	USD
16615933	2014-11-06	1	20.98	SCZ	USD
16615933	2014-11-09	1	316.38	TYJ	MXN
16615933	2014-11-09	1	159.87	ETS	GTQ
16615933	2014-11-15	1	20.98	IKR	USD
16615933	2014-11-16	1	20.98	GTR	USD
16615933	2014-11-30	1	20.98	ULT	USD
16615933	2014-11-30	1	20.98	LUT	USD
16615933	2014-12-11	1	28.74	DRY	CAD
16615933	2014-12-13	1	20.98	LUT	USD
16615933	2014-12-14	1	20.98	GTR	USD
16615933	2014-12-20	1	20.98	HRY	USD
16615933	2015-01-03	1	28.74	RG	CAD
16615933	2015-01-03	1	28.74	RG	CAD
16615933	2015-01-15	1	20.98	IUO	USD
16615933	2015-01-17	2	57.49	YUI	CAD
16615933	2015-01-17	2	41.96	QZE	USD
16615933	2015-01-17	2	41.96	AZE	USD
16615933	2015-01-18	1	20.98	MYT	USD
16615933	2015-01-19	1	28.74	DRY	CAD
16615933	2015-01-19	1	316.38	RTN	MXN
16615933	2015-01-19	1	13.64	ZED	GBP
16615933	2015-01-22	1	20.98	ERY	USD
16615933	2015-01-22	2	41.96	SCZ	USD
16615933	2015-01-24	1	28.74	IML	CAD
16615933	2015-01-25	1	28.74	RTU	CAD
16615933	2015-01-25	1	20.98	IKR	USD
16615933	2015-01-26	1	13.64	SRG	GBP
16615933	2015-01-26	1	28.74	UKU	CAD
16615933	2015-01-26	1	28.74	RTU	CAD
16615933	2015-01-31	1	20.98	IKR	USD
16615933	2015-02-06	1	20.98	HRY	USD
16615933	2015-02-07	1	28.74	SD	CAD
16615933	2015-02-08	1	28.74	RG	CAD
16615933	2015-02-08	1	316.38	RTY	MXN
16615933	2015-02-11	1	20.98	IUO	USD
16615933	2015-02-13	2	632.76	TYJ	MXN
16615933	2015-02-19	1	19.09	ZRT	EUR
16615933	2015-02-22	2	41.96	GTR	USD
16615933	2015-02-23	1	28.74	DRY	CAD
16615933	2015-02-24	1	28.74	IML	CAD
16615933	2015-02-26	1	20.98	LUT	USD
16615933	2015-02-27	1	316.38	VSR	MXN
16615933	2015-02-27	1	20.98	LTU	USD
16615933	2015-02-27	1	19.09	ERT	EUR
16615933	2015-03-01	1	28.74	RTU	CAD
16616486	2012-10-29	1	8.88	DYT	CAD
16616486	2012-10-29	1	6.48	RER	USD
16616486	2012-10-30	1	6.48	ERY	USD
16616486	2012-10-30	1	8.88	UKU	CAD
16616486	2012-10-31	1	6.48	ILT	USD
16616486	2012-11-02	1	8.88	RTU	CAD
16616486	2012-11-05	1	6.48	LTU	USD
16616486	2012-11-06	1	6.48	IUY	USD
16616486	2012-11-09	1	6.48	OYL	USD
16616486	2012-11-10	2	12.96	IUY	USD
16616486	2012-11-10	1	97.72	VQE	MXN
16616486	2012-11-11	1	6.48	ZAF	USD
16616486	2012-11-11	1	8.88	YUI	CAD
16616486	2012-11-12	1	5.9	ERT	EUR
16616486	2012-11-13	1	6.48	SXX	USD
16616486	2012-11-14	1	97.72	TYJ	MXN
16616486	2012-11-17	1	8.88	UYG	CAD
16616486	2012-11-18	1	54.24	UKT	SEK
16616486	2012-11-18	1	6.48	JIU	USD
16616486	2012-11-18	1	6.48	IUY	USD
16616486	2012-11-18	1	6.48	LUT	USD
16616486	2012-11-19	1	6.48	AER	USD
16616486	2012-11-20	1	8.88	RTU	CAD
16616486	2012-11-20	1	6.48	SCZ	USD
16616486	2012-11-21	1	6.48	LTU	USD
16616486	2012-11-21	1	6.48	OPM	USD
16616486	2012-11-22	1	4.21	SRG	GBP
16616486	2012-11-22	1	6.48	UIL	USD
16616486	2012-11-22	1	6.48	ERG	USD
16616486	2012-12-12	1	6.48	QZE	USD
16616486	2012-12-13	1	6.48	JIU	USD
16616486	2012-12-20	1	8.88	TRY	CAD
16616486	2012-12-24	1	6.48	FCA	USD
16616486	2012-12-24	1	8.88	UKU	CAD
16616486	2012-12-29	1	6.48	THR	USD
16616486	2012-12-31	2	108.48	UKT	SEK
16616486	2013-01-01	1	6.48	LUT	USD
16616486	2013-01-03	1	171.72	SEG	CUP
16616486	2013-01-05	1	6.48	JIU	USD
16616486	2013-01-07	1	6.48	ZAF	USD
16616486	2013-01-07	1	6.48	HZ4	USD
16616486	2013-01-10	2	12.96	AER	USD
16616486	2013-01-12	1	6.48	XGE	USD
16616486	2013-01-12	1	5.9	YJU	EUR
16616486	2013-01-12	1	6.48	IUY	USD
16616486	2013-01-12	1	97.72	VSR	MXN
16616486	2013-01-13	1	5.9	ZRT	EUR
16616486	2013-01-14	1	8.88	OPU	CAD
16616486	2013-01-14	1	6.48	HRY	USD
16616486	2013-01-15	1	8.88	FGY	CAD
16616486	2013-01-19	1	6.48	UIL	USD
16616486	2013-01-19	1	6.48	FCA	USD
16616486	2013-01-19	1	6.48	ILT	USD
16616486	2013-01-19	1	6.48	IKR	USD
16616486	2013-01-20	1	5.9	FTY	EUR
16616486	2013-01-20	1	6.48	IUY	USD
16616486	2013-01-20	1	8.88	IML	CAD
16616486	2013-01-21	1	6.48	ILT	USD
16616486	2013-01-21	1	6.48	SXX	USD
16616486	2013-01-21	1	8.88	TRY	CAD
16616486	2013-01-22	1	6.48	XGE	USD
16616486	2013-01-24	1	6.48	GTR	USD
16616486	2013-01-24	1	6.48	LTU	USD
16616486	2013-02-01	1	6.48	UIL	USD
16616486	2013-02-01	2	12.96	UIL	USD
16616486	2013-02-02	2	12.96	MYT	USD
16616486	2013-02-08	1	6.48	RER	USD
16616486	2013-02-08	1	6.48	LTU	USD
16616486	2013-02-15	1	6.48	QZE	USD
16616486	2013-02-18	2	11.79	ERT	EUR
16616486	2013-02-20	1	5.9	ZRT	EUR
16616486	2013-02-22	1	6.48	YJH	USD
16616486	2013-02-25	1	6.48	ZAF	USD
16616486	2013-03-04	1	8.88	RG	CAD
16616486	2013-03-06	1	6.48	IUO	USD
16616486	2013-03-12	1	6.48	ULT	USD
16616486	2013-03-18	1	6.48	RVT	USD
16616486	2013-03-21	1	97.72	VSR	MXN
16616486	2013-03-21	1	6.48	ILT	USD
16616486	2013-03-22	1	6.48	RER	USD
16616486	2013-03-27	1	5.9	FTY	EUR
16616486	2013-04-01	1	6.48	IUY	USD
16616486	2013-04-04	1	6.48	IUO	USD
16616486	2013-04-13	1	6.48	HRY	USD
16616486	2013-04-15	1	6.48	RTJ	USD
16616486	2013-04-15	1	6.48	IKR	USD
16616486	2013-04-23	1	6.48	JIU	USD
16616486	2013-04-25	1	6.48	ZRE	USD
16616486	2013-04-29	1	97.72	RTY	MXN
16616486	2013-04-29	1	6.48	JIU	USD
16616486	2013-05-01	1	5.9	TYU	EUR
16616486	2013-05-05	1	8.88	DRY	CAD
16616486	2013-05-07	1	6.48	JIU	USD
16616486	2013-05-07	1	6.48	MYT	USD
16616486	2013-05-10	1	6.48	IUO	USD
16616486	2013-05-11	1	5.9	HUO	EUR
16616486	2013-05-12	1	97.72	LUY	MXN
16616486	2013-05-14	1	6.48	LTU	USD
16616486	2013-05-16	1	6.48	Z4H	USD
16616486	2013-05-22	1	6.48	IUY	USD
16616486	2013-05-24	1	6.48	IKR	USD
16616486	2013-05-24	1	8.88	UKU	CAD
16616486	2013-05-27	1	6.48	Z4H	USD
16616486	2013-05-27	1	6.48	OYL	USD
16616486	2013-05-29	1	97.72	TYJ	MXN
16616486	2013-06-02	1	6.48	LUT	USD
16616486	2013-06-17	1	6.48	OYL	USD
16616486	2013-06-23	1	6.48	Z4H	USD
16616486	2013-06-23	1	6.48	XGE	USD
16616486	2013-06-23	1	5.9	ERT	EUR
16616486	2013-07-02	1	6.48	ERG	USD
16616486	2013-07-06	1	171.72	SEG	CUP
16616486	2013-07-07	1	6.48	IUY	USD
16616486	2013-07-07	1	5.9	YJU	EUR
16616486	2013-07-08	1	8.88	FGY	CAD
16616486	2013-07-08	1	6.48	OYL	USD
16616486	2013-07-12	1	6.48	SXX	USD
16616486	2013-07-12	1	6.48	FCA	USD
16616486	2013-07-14	2	12.96	HRY	USD
16616486	2013-07-14	1	6.48	RER	USD
16616486	2013-07-15	1	6.48	OPM	USD
16616486	2013-07-17	1	6.48	RZE	USD
16616486	2013-07-17	1	54.24	UKT	SEK
16616486	2013-07-20	1	6.48	LTU	USD
16616486	2013-07-21	1	8.88	YUI	CAD
16616486	2013-07-22	4	390.87	RTN	MXN
16616486	2013-07-30	1	6.48	IUY	USD
16616486	2013-08-06	1	4.21	ZED	GBP
16616486	2013-08-12	2	12.96	FCA	USD
16616486	2013-08-18	1	6.48	Z4H	USD
16616486	2013-08-20	1	6.48	FCA	USD
16616486	2013-08-25	1	6.48	SCZ	USD
16616486	2013-08-26	1	8.88	DYT	CAD
16616486	2013-09-01	1	394.11	ERH	RUB
16616486	2013-09-26	1	6.48	HRY	USD
16616486	2013-09-27	1	6.48	IUO	USD
16616486	2013-09-30	1	6.48	YJH	USD
16616486	2013-10-01	1	8.88	UKU	CAD
16616486	2013-10-02	1	5.9	HUO	EUR
16616486	2013-10-06	1	6.48	IUO	USD
16616486	2013-10-13	1	8.88	ULY	CAD
16616486	2013-10-15	1	8.29	RYH	AUD
16616486	2013-10-18	1	6.48	JIU	USD
16616486	2013-10-20	1	8.88	FGY	CAD
16616486	2013-10-21	1	97.72	VQE	MXN
16616486	2013-10-25	1	6.48	AER	USD
16616486	2013-10-29	1	97.72	VSR	MXN
16616486	2013-10-31	1	8.88	ULY	CAD
16616486	2013-11-01	1	6.48	ZAF	USD
16616486	2013-11-03	1	6.48	ILT	USD
16616486	2013-11-03	1	6.48	FCA	USD
16616486	2013-11-07	1	6.48	ULT	USD
16616486	2013-11-10	1	6.48	GTR	USD
16616486	2013-11-15	1	6.48	THR	USD
16616486	2013-11-18	2	12.96	OPM	USD
16616486	2013-11-21	1	6.48	HZ4	USD
16616486	2013-11-24	1	6.48	ERR	USD
16616486	2013-11-26	1	6.48	UIL	USD
16616486	2013-11-27	1	6.48	ZAF	USD
16616486	2013-11-29	1	6.48	ZRE	USD
16616486	2013-12-01	1	6.48	YJH	USD
16616486	2013-12-02	2	343.44	SEG	CUP
16616486	2013-12-08	2	343.44	SEG	CUP
16616486	2013-12-13	1	8.88	DRY	CAD
16616486	2013-12-16	1	5.9	ERT	EUR
16616486	2013-12-25	1	6.48	OMO	USD
16616486	2013-12-28	1	4.21	YRT	GBP
16616486	2014-01-02	1	6.48	ERR	USD
16616486	2014-01-03	1	97.72	TYJ	MXN
16616486	2014-01-08	1	6.48	IUO	USD
16616486	2014-01-08	2	11.79	YJU	EUR
16616486	2014-01-10	1	97.72	VQE	MXN
16616486	2014-01-12	1	6.48	JIU	USD
16616486	2014-01-18	1	6.48	RZE	USD
16616486	2014-01-19	1	8.29	RYH	AUD
16616486	2014-01-19	2	12.96	OMO	USD
16616486	2014-01-20	1	6.48	YJH	USD
16616486	2014-01-20	1	6.48	FCA	USD
16616486	2014-01-22	1	6.48	ERG	USD
16616486	2014-01-22	1	6.48	QZE	USD
16616486	2014-01-24	1	6.48	HRY	USD
16616486	2014-01-27	1	6.48	LTU	USD
16616486	2014-01-30	1	6.48	XGE	USD
16616486	2014-02-03	1	6.48	YJH	USD
16616486	2014-02-05	1	5.9	ERT	EUR
16616486	2014-02-06	1	6.48	OYL	USD
16616486	2014-02-08	1	97.72	VQE	MXN
16616486	2014-02-08	1	6.48	ULT	USD
16616486	2014-02-09	1	6.48	HRY	USD
16616486	2014-02-15	1	6.48	RER	USD
16616486	2014-02-19	2	12.96	ZAF	USD
16616486	2014-02-19	1	8.88	RG	CAD
16616486	2014-02-22	1	8.88	IML	CAD
16616486	2014-02-23	1	6.48	GTR	USD
16616486	2014-03-02	1	49.38	ETS	GTQ
16616486	2014-03-03	1	6.48	ILT	USD
16616486	2014-03-06	1	6.48	RVT	USD
16616486	2014-03-13	1	8.29	RYH	AUD
16616486	2014-03-22	1	6.48	FCA	USD
16616486	2014-04-02	1	6.48	SCZ	USD
16616486	2014-04-03	1	6.48	ILT	USD
16616486	2014-04-05	1	6.48	FCA	USD
16616486	2014-04-06	1	6.48	RER	USD
16616486	2014-04-08	1	5.9	TYU	EUR
16616486	2014-04-09	1	6.48	HRY	USD
16616486	2014-04-11	1	97.72	RTN	MXN
16616486	2014-04-14	1	6.48	ERR	USD
16616486	2014-04-19	1	6.48	LUT	USD
16616486	2014-04-19	2	17.76	UKU	CAD
16616486	2014-04-24	1	6.48	RVT	USD
16616486	2014-04-26	1	5.9	YJU	EUR
16616486	2014-04-30	1	6.48	GTR	USD
16616486	2014-05-01	1	6.48	ULT	USD
16616486	2014-05-14	1	6.48	THR	USD
16616486	2014-05-19	1	6.48	QZE	USD
16616486	2014-05-25	1	6.48	RZE	USD
16616486	2014-05-26	1	6.48	AZE	USD
16616486	2014-05-26	3	293.16	LUY	MXN
16616486	2014-05-29	2	12.96	ZRE	USD
16616486	2014-05-30	1	6.48	SXX	USD
16616486	2014-05-30	1	97.72	LUY	MXN
16616486	2014-06-15	1	6.48	OMO	USD
16616486	2014-06-15	1	5.9	ZRT	EUR
16616486	2014-06-19	1	8.29	RYH	AUD
16616486	2014-06-22	2	12.96	ZAF	USD
16616486	2014-06-23	1	8.88	SD	CAD
16616486	2014-06-30	1	6.48	ZRE	USD
16616486	2014-07-01	1	6.48	GTR	USD
16616486	2014-07-02	1	5.9	YJU	EUR
16616486	2014-07-03	1	6.48	RGE	USD
16616486	2014-07-11	1	6.48	HRY	USD
16616486	2014-07-14	1	97.72	LUY	MXN
16616486	2014-07-19	1	5.9	TYU	EUR
16616486	2014-07-24	1	6.48	ERR	USD
16616486	2014-07-25	2	12.96	IUO	USD
16616486	2014-08-03	1	6.48	IUO	USD
16616486	2014-08-09	1	6.48	ERY	USD
16616486	2014-08-10	1	6.48	THR	USD
16616486	2014-08-13	1	6.48	OMO	USD
16616486	2014-08-13	1	6.48	IUY	USD
16616486	2014-08-25	1	5.9	HUO	EUR
16616486	2014-08-26	1	97.72	LUY	MXN
16616486	2014-08-31	1	6.48	ULT	USD
16616486	2014-09-02	1	6.48	JIU	USD
16616486	2014-09-03	1	6.48	RVT	USD
16616486	2014-09-08	1	6.48	SCZ	USD
16616486	2014-09-14	1	6.48	THR	USD
16616486	2014-09-16	1	97.72	VSR	MXN
16616486	2014-09-17	1	5.9	ERT	EUR
16616486	2014-09-22	1	6.48	GTR	USD
16616486	2014-10-03	2	12.96	OPM	USD
16616486	2014-10-04	1	6.48	AER	USD
16616486	2014-10-08	1	6.48	ILT	USD
16616486	2014-10-08	2	12.96	AZE	USD
16616486	2014-10-16	1	6.48	IUO	USD
16616486	2014-10-17	1	6.48	ULT	USD
16616486	2014-10-23	2	12.96	HRY	USD
16616486	2014-10-25	1	8.88	ULY	CAD
16616486	2014-10-29	1	6.48	IUY	USD
16616486	2014-11-03	1	6.48	RGE	USD
16616486	2014-11-07	1	97.72	RTY	MXN
16616486	2014-11-08	1	6.48	MYT	USD
16616486	2014-11-09	1	4.21	SRG	GBP
16616486	2014-11-12	1	6.48	MYT	USD
16616486	2014-11-21	1	6.48	RTJ	USD
16616486	2014-11-22	1	6.48	MYT	USD
16616486	2014-11-23	1	8.88	TRY	CAD
16616486	2014-11-25	1	6.48	RER	USD
16616486	2014-11-26	1	6.48	SCZ	USD
16616486	2014-12-10	1	6.48	ERG	USD
16616486	2014-12-17	1	6.48	SCZ	USD
16616486	2014-12-18	1	8.88	RG	CAD
16616486	2014-12-22	1	6.48	XGE	USD
16616486	2014-12-23	1	6.48	ERG	USD
16616486	2014-12-23	1	6.48	MYT	USD
16616486	2014-12-29	1	6.48	OMO	USD
16616486	2014-12-29	1	6.48	ERG	USD
16616486	2014-12-29	1	6.48	RVT	USD
16616486	2014-12-30	1	6.48	FCA	USD
16616486	2014-12-30	1	97.72	LUY	MXN
16616486	2014-12-31	1	6.48	THR	USD
16616486	2014-12-31	1	171.72	SEG	CUP
16616486	2015-01-01	1	6.48	SCZ	USD
16616486	2015-01-01	1	8.88	RG	CAD
16616486	2015-01-01	1	6.48	UYJ	USD
16616486	2015-01-02	1	6.48	SCZ	USD
16616486	2015-01-08	1	6.48	IUY	USD
16616486	2015-01-12	1	6.48	QZE	USD
16616486	2015-01-12	1	6.48	UIL	USD
16616486	2015-01-12	1	8.88	OPU	CAD
16616486	2015-01-21	1	97.72	LUY	MXN
16616486	2015-01-22	1	6.48	IUO	USD
16616486	2015-01-23	1	4.21	YRT	GBP
16616486	2015-01-23	1	6.48	ERY	USD
16616486	2015-01-24	1	6.48	LUT	USD
16616486	2015-01-24	1	6.48	IUO	USD
16616835	2013-05-08	2	201.96	ZRE	USD
16616835	2013-05-12	1	100.98	IKR	USD
16616835	2013-05-13	1	91.89	ZRT	EUR
16616835	2013-09-17	1	100.98	SCZ	USD
16616835	2013-10-16	1	100.98	ILT	USD
16616835	2013-11-01	1	100.98	SCZ	USD
16616835	2013-11-02	1	65.64	YRT	GBP
16616835	2013-11-26	1	100.98	ZRE	USD
16616835	2013-11-30	2	3045.56	VQE	MXN
16616835	2014-01-27	2	201.96	UIL	USD
16616835	2014-02-19	1	91.89	HUO	EUR
16616835	2014-05-18	1	138.34	SD	CAD
16616835	2014-06-25	2	201.96	HRY	USD
16616835	2014-06-29	1	1522.78	RTY	MXN
16618047	2014-08-21	1	140.85	ERY	USD
16618047	2014-08-23	1	192.96	UKU	CAD
16618047	2014-08-23	1	128.17	TYU	EUR
16618047	2014-08-23	1	140.85	IUY	USD
16618047	2014-08-23	1	140.85	GTR	USD
16618047	2014-08-24	1	140.85	OMO	USD
16618047	2014-08-25	1	192.96	SD	CAD
16618047	2014-08-25	1	140.85	OYL	USD
16618047	2014-08-25	1	128.17	YJU	EUR
